legacy_codigo,agreement_number,agreement_id,renderer_org_id,renderer_name,status,confidence,notes,document_count,sample_document_code,sample_source,sample_institucion,auto_candidate_count
2301AM0150,,,,CLUB DEL ADULTO MAYOR LOS QUINCEAÑEROS DE MAITENES,pending,,,2,REN24-2301AM0150,RENDICIONES 2024.csv,CLUB DEL ADULTO MAYOR LOS QUINCEAÑEROS DE MAITENES,0
2301AM0151,,,,CLUB DE ADULTO MAYOR EDAD DE ORO,pending,,,2,REN24-2301AM0151,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR EDAD DE ORO,0
2301AM0154,,,,CLUB DE ADULTOS MAYORES AL ALERO DEL TANGO,pending,,,1,RENX-2301AM0154,RENDICIONES FNDR Y ADNC.csv,CLUB DE ADULTOS MAYORES AL ALERO DEL TANGO,0
2301AM0155,,,,CLUB ADULTOS MAYORES LOS COPIHUES,pending,,,2,REN24-2301AM0155,RENDICIONES 2024.csv,CLUB ADULTOS MAYORES LOS COPIHUES,0
2301AM0161,,,,CLUB DE ADULTO MAYOR MARIA ELENA VALDES,pending,,,1,REN24-2301AM0161,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR MARIA ELENA VALDES,0
2301AM0168,,,,CLUB ADULTO MAYOR HORIZONTE DE CHILLAN,pending,,,2,REN24-2301AM0168,RENDICIONES 2024.csv,CLUB ADULTO MAYOR HORIZONTE DE CHILLAN,0
2301AM0171,,,,COMITÉ DE ADULTO MAYOR SAN FRANCISCO DE LA UNIDAD VECINAL 12R,pending,,,2,REN24-2301AM0171,RENDICIONES 2024.csv,COMITÉ DE ADULTO MAYOR SAN FRANCISCO DE LA UNIDAD VECINAL 12R,0
2301AM0175,,,,CLUB DEL ADULTO MAYOR LOS VIEJOS ESTANDARTES DEL ESPINAL.,pending,,,1,REN24-2301AM0175,RENDICIONES 2024.csv,CLUB DEL ADULTO MAYOR LOS VIEJOS ESTANDARTES DEL ESPINAL.,0
2301AM0178,,,,COMITE ADULTO MAYOR LA ESPERANZA,pending,,,1,REN24-2301AM0178,RENDICIONES 2024.csv,COMITE ADULTO MAYOR LA ESPERANZA,0
2301AM0183,,,,COMITÉ ADULTO MAYOR MANOS UNIDAS EN FAMILIA,pending,,,2,REN24-2301AM0183,RENDICIONES 2024.csv,COMITÉ ADULTO MAYOR MANOS UNIDAS EN FAMILIA,0
2301AM0185,,,,CLUB ADULTO MAYOR BROTES DE ESPERANZA,pending,,,1,REN24-2301AM0185,RENDICIONES 2024.csv,CLUB ADULTO MAYOR BROTES DE ESPERANZA,0
2301AM0186,,,,CLUB ADULTO ESPERANZA DE LA COSTA,pending,,,1,REN24-2301AM0186,RENDICIONES 2024.csv,CLUB ADULTO ESPERANZA DE LA COSTA,0
2301AM0189,,,,CLUB DE ADULTO MAYOR LOS AÑOS DORADOS DE COELEMU,pending,,,2,REN24-2301AM0189,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR LOS AÑOS DORADOS DE COELEMU,0
2301AM0190,,,,C.A.M. BIENVENIDAS NUEVAS OPORTUNIDADES DE LA VIDA,pending,,,1,RENX-2301AM0190,RENDICIONES FNDR Y ADNC.csv,C.A.M. BIENVENIDAS NUEVAS OPORTUNIDADES DE LA VIDA,0
2301AM0191,,,,FEDERACION REGIONAL DE UNIONES COMUNALES DE ADULTOS MAYORES DE ÑUBLE,pending,,,2,REN24-2301AM0191,RENDICIONES 2024.csv,FEDERACION REGIONAL DE UNIONES COMUNALES DE ADULTOS MAYORES DE ÑUBLE,0
2301AM0195,,,,CLUB DE ADULTO MAYOR GRACIAS A LA VIDA,pending,,,1,REN24-2301AM0195,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR GRACIAS A LA VIDA,0
2301AM0196,,,,AGRUPACION CULTURAL Y SOCIAL DE ADULTOS MAYORES CREACION,pending,,,1,REN24-2301AM0196,RENDICIONES 2024.csv,AGRUPACION CULTURAL Y SOCIAL DE ADULTOS MAYORES CREACION,0
2301AM0201,,,,CLUB DE ADULTO MAYOR BRISAS DEL ITATA,pending,,,1,REN24-2301AM0201,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR BRISAS DEL ITATA,0
2301AM0203,,,,CLUB DE ADULTO MAYOR DE CHEQUEN,pending,,,1,REN24-2301AM0203,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR DE CHEQUEN,0
2301AM0207,,,,CLUB ADULTO MAYOR AÑOS LOS HERMOSOS,pending,,,2,REN24-2301AM0207,RENDICIONES 2024.csv,CLUB ADULTO MAYOR AÑOS LOS HERMOSOS,0
2301AM0212,,,,CLUB DE ADULTO MAYOR SAN MIGUEL,pending,,,2,REN24-2301AM0212,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR SAN MIGUEL,0
2301AM0214,,,,CLUB DE ADULTOS MAYORES ALEGRIA DE VIVIR,pending,,,1,REN24-2301AM0214,RENDICIONES 2024.csv,CLUB DE ADULTOS MAYORES ALEGRIA DE VIVIR,0
2301AM0215,,,,AMIGURUMIS DE CORAZON,pending,,,1,REN24-2301AM0215,RENDICIONES 2024.csv,AMIGURUMIS DE CORAZON,0
2301AM0219,,,,CLUB DE ADULTO MAYOR GANAS DE VIVIR,pending,,,1,REN24-2301AM0219,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR GANAS DE VIVIR,0
2301AM0220,,,,CLUB ADULTO MAYOR LA EDAD DORADA,pending,,,1,REN24-2301AM0220,RENDICIONES 2024.csv,CLUB ADULTO MAYOR LA EDAD DORADA,0
2301AM0221,,,,GRUPO DEL ADULTO MAYOR LOS COPIHUES,pending,,,1,REN24-2301AM0221,RENDICIONES 2024.csv,GRUPO DEL ADULTO MAYOR LOS COPIHUES,0
2301AM0224,,,,CLUB ADULTO MAYOR SOR TERESA DE CALCUTA RIO VIEJO,pending,,,3,REN24-2301AM0224,RENDICIONES 2024.csv,CLUB ADULTO MAYOR SOR TERESA DE CALCUTA RIO VIEJO,0
2301AM0227,,,,CLUB ADULTO MAYOR SOL NACIENTE,pending,,,1,REN24-2301AM0227,RENDICIONES 2024.csv,CLUB ADULTO MAYOR SOL NACIENTE,0
2301AM0230,,,,CLUB DE ADULTO MAYOR MEMBRILLAR,pending,,,1,REN24-2301AM0230,RENDICIONES 2024.csv,CLUB DE ADULTO MAYOR MEMBRILLAR,0
2301AM0231,,,,GRUPO FOLCLORICO DEL ADULTO MAYOR REMINISCENCIA,pending,,,1,REN24-2301AM0231,RENDICIONES 2024.csv,GRUPO FOLCLORICO DEL ADULTO MAYOR REMINISCENCIA,0
2301AM119,,,,COMITÉ DE ADULTO MAYOR BUENA UNION DE HUACALEMU,pending,,,1,REN24-2301AM119,RENDICIONES 2024.csv,COMITÉ DE ADULTO MAYOR BUENA UNION DE HUACALEMU,0
2301AM124,,,,CAM LA RIBERA DEL ITATA,pending,,,1,REN24-2301AM124,RENDICIONES 2024.csv,CAM LA RIBERA DEL ITATA,0
2301AM136,,,,CLUB ADULTO MAYOR NUEVA ESPERANZA TRABUNCURA,pending,,,1,REN24-2301AM136,RENDICIONES 2024.csv,CLUB ADULTO MAYOR NUEVA ESPERANZA TRABUNCURA,0
2301AM148,,,,CLUB ADULTO MAYOR SAN SEBASTIAN SAN FABIAN,pending,,,1,REN24-2301AM148,RENDICIONES 2024.csv,CLUB ADULTO MAYOR SAN SEBASTIAN SAN FABIAN,0
2301AM156,,,,UNION COMUNAL DE ADULTOS MAYORES DE COELEMU,pending,,,1,REN24-2301AM156,RENDICIONES 2024.csv,UNION COMUNAL DE ADULTOS MAYORES DE COELEMU,0
2301AM178,,,,COMITE ADULTO MAYOR LA ESPERANZA,pending,,,1,REN24-2301AM178,RENDICIONES 2024.csv,COMITE ADULTO MAYOR LA ESPERANZA,0
2301C0027,,,,JUNTA DE VECINOS LOS MAQUIS BAJOS,pending,,,1,REN24-2301C0027,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS MAQUIS BAJOS,0
2301C0031,,,,CENTRO DE PADRES Y APODERADOS ESCUELA ESPECIAL LAS ACACIAS,pending,,,2,REN24-2301C0031,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS ESCUELA ESPECIAL LAS ACACIAS,0
2301C0032,,,,UNION COMUNAL DE CENTROS DE ARTE Y CULTURA,pending,,,1,REN24-2301C0032,RENDICIONES 2024.csv,UNION COMUNAL DE CENTROS DE ARTE Y CULTURA,0
2301C0034,,,,AGRUPACIÓN COLABORADORES ESCUELA ESPECIAL LAS ACACIAS,pending,,,1,REN24-2301C0034,RENDICIONES 2024.csv,AGRUPACIÓN COLABORADORES ESCUELA ESPECIAL LAS ACACIAS,0
2301C0036,,,,CLUB DE CUECA HERNÁN TRONCOSO,pending,,,1,REN24-2301C0036,RENDICIONES 2024.csv,CLUB DE CUECA HERNÁN TRONCOSO,0
2301C0037,,,,JJVV LA QUEBRADA PACHAGUA,pending,,,4,REN24-2301C0037,RENDICIONES 2024.csv,JJVV LA QUEBRADA PACHAGUA,0
2301C0038,,,,COMITE CAMPESINO CENTRO PUYAMAVIDA,pending,,,2,REN24-2301C0038,RENDICIONES 2024.csv,COMITE CAMPESINO CENTRO PUYAMAVIDA,0
2301C0039,,,,ASOCIACION FUNCIONAL CLUBES DE HUASOS SAN NICOLAS,pending,,,1,REN24-2301C0039,RENDICIONES 2024.csv,ASOCIACION FUNCIONAL CLUBES DE HUASOS SAN NICOLAS,0
2301C004,,,,AGRUPACION SOCIOCULTURAL DE EMPRENDEDORAS Y FERIANTES DE SAN MIGUEL,pending,,,1,REN24-2301C004,RENDICIONES 2024.csv,AGRUPACION SOCIOCULTURAL DE EMPRENDEDORAS Y FERIANTES DE SAN MIGUEL,0
2301C0053,,,,CLUB DE HUASOS EL MAITEN-TALHUAN,pending,,,1,REN24-2301C0053,RENDICIONES 2024.csv,CLUB DE HUASOS EL MAITEN-TALHUAN,0
2301C0057,,,,CENTRO CULTURAL COLECTIVO CASA TALLER AZUL DE CHILLAN,pending,,,1,REN24-2301C0057,RENDICIONES 2024.csv,CENTRO CULTURAL COLECTIVO CASA TALLER AZUL DE CHILLAN,0
2301C0059,,,,AGRUPACIÓN CULTURAL CIRCULO LITERARIO COELEMU,pending,,,2,REN24-2301C0059,RENDICIONES 2024.csv,AGRUPACIÓN CULTURAL CIRCULO LITERARIO COELEMU,0
2301C0061,,,,CAMARA DE TURISMO Y CULTURA DE TREHUACO,pending,,,2,REN24-2301C0061,RENDICIONES 2024.csv,CAMARA DE TURISMO Y CULTURA DE TREHUACO,0
2301C0062,,,,CORPORACION ANALITIKA,pending,,,1,REN24-2301C0062,RENDICIONES 2024.csv,CORPORACION ANALITIKA,0
2301C0065,,,,JJVV AGUA BUENA,pending,,,2,REN24-2301C0065,RENDICIONES 2024.csv,JJVV AGUA BUENA,0
2301C0066,,,,CELEBRACION DIA DEL HUASO,pending,,,1,REN24-2301C0066,RENDICIONES 2024.csv,CELEBRACION DIA DEL HUASO,0
2301C0067,,,,"FUNDACION ARTE, CULTURA EDUCACION Y PATRIMONIO (FACEP)",pending,,,1,REN24-2301C0067,RENDICIONES 2024.csv,"FUNDACION ARTE, CULTURA EDUCACION Y PATRIMONIO (FACEP)",0
2301C0068,,,,CLUB DE HUASOS PUYAMAVIDA,pending,,,3,REN24-2301C0068,RENDICIONES 2024.csv,CLUB DE HUASOS PUYAMAVIDA,0
2301C0069,,,,JJVV MEIPO N11,pending,,,2,REN24-2301C0069,RENDICIONES 2024.csv,JJVV MEIPO N11,0
2301C0070,,,,JUNTA DE VECINOS SANTA ELVIRA,pending,,,1,REN24-2301C0070,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA ELVIRA,0
2301C0077,,,,CENTRO CULTURAL Y SOCIAL LONCONAO,pending,,,1,REN24-2301C0077,RENDICIONES 2024.csv,CENTRO CULTURAL Y SOCIAL LONCONAO,0
2301C0078,,,,COMITE COORDINADOR CAMPESINO DE PORTEZUELO,pending,,,2,REN24-2301C0078,RENDICIONES 2024.csv,COMITE COORDINADOR CAMPESINO DE PORTEZUELO,0
2301C0080,,,,CORPORACION ALICO,pending,,,1,REN24-2301C0080,RENDICIONES 2024.csv,CORPORACION ALICO,0
2301C0085,,,,CENTRO GENERAL DE PADRES Y APRODERADOS TREHUACO,pending,,,1,REN24-2301C0085,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APRODERADOS TREHUACO,0
2301C0086,,,,CLUB DE HUASOS RIO LONQUEN DE BUENOS AIRES,pending,,,1,REN24-2301C0086,RENDICIONES 2024.csv,CLUB DE HUASOS RIO LONQUEN DE BUENOS AIRES,0
2301C0091,,,,CLUB DE HUASOS CAMPO BUENO,pending,,,2,REN24-2301C0091,RENDICIONES 2024.csv,CLUB DE HUASOS CAMPO BUENO,0
2301C0092,,,,COMITÉ CAMPESINO SAN FRANCISCO,pending,,,2,REN24-2301C0092,RENDICIONES 2024.csv,COMITÉ CAMPESINO SAN FRANCISCO,0
2301C0093,,,,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA REINO DE SUECIA,pending,,,2,REN24-2301C0093,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA REINO DE SUECIA,0
2301C0096,,,,AGRUPACIÓN MUSICO CULTURAL HUELLAS,pending,,,1,REN24-2301C0096,RENDICIONES 2024.csv,AGRUPACIÓN MUSICO CULTURAL HUELLAS,0
2301C0097,,,,GRUPO TELAR ÑEREWE,pending,,,1,REN24-2301C0097,RENDICIONES 2024.csv,GRUPO TELAR ÑEREWE,0
2301C00989,,,,JJVV COPIHUAL,pending,,,1,REN24-2301C00989,RENDICIONES 2024.csv,JJVV COPIHUAL,0
2301C010,,,,JJVV GENERAL LAGOS,pending,,,1,REN24-2301C010,RENDICIONES 2024.csv,JJVV GENERAL LAGOS,0
2301C0103,,,,JJVV LO RAMIREZ,pending,,,1,REN24-2301C0103,RENDICIONES 2024.csv,JJVV LO RAMIREZ,0
2301C0107,,,,CONJUNTO FOLCLORICO VOCES DEL ALBA,pending,,,1,REN24-2301C0107,RENDICIONES 2024.csv,CONJUNTO FOLCLORICO VOCES DEL ALBA,0
2301C0109,,,,JJVV PASO SOTO,pending,,,1,REN24-2301C0109,RENDICIONES 2024.csv,JJVV PASO SOTO,0
2301C0112,,,,JUNTA DE VECINOS SAN BERNARDO,pending,,,1,REN24-2301C0112,RENDICIONES 2024.csv,JUNTA DE VECINOS SAN BERNARDO,0
2301C0113,,,,JUNTA DE VECINOS RURAL N°3 TALCAMAVIDA,pending,,,2,REN24-2301C0113,RENDICIONES 2024.csv,JUNTA DE VECINOS RURAL N°3 TALCAMAVIDA,0
2301C0118,,,,CLUB DE HUASOS PUELCHE DE MALALCURA,pending,,,2,REN24-2301C0118,RENDICIONES 2024.csv,CLUB DE HUASOS PUELCHE DE MALALCURA,0
2301C0119,,,,AGRUPACION SOCIAL CUASIMODISTAS PARROQUIA DULCE NOMBRE DE JESUS,pending,,,2,REN24-2301C0119,RENDICIONES 2024.csv,AGRUPACION SOCIAL CUASIMODISTAS PARROQUIA DULCE NOMBRE DE JESUS,0
2301C0123,,,,AGRUPACION FOLKLORICA CANTARES DE YUNGAY,pending,,,1,REN24-2301C0123,RENDICIONES 2024.csv,AGRUPACION FOLKLORICA CANTARES DE YUNGAY,0
2301C0126,,,,JJVV ÑIQUEN ESTACIÓN,pending,,,2,REN24-2301C0126,RENDICIONES 2024.csv,JJVV ÑIQUEN ESTACIÓN,0
2301C0127,,,,ASOCIACION INDIGENA PETU MONGELEIÑ,pending,,,2,REN24-2301C0127,RENDICIONES 2024.csv,ASOCIACION INDIGENA PETU MONGELEIÑ,0
2301C0128,,,,CONJUNTO FOLCLORICO VOCES CORDILLERANAS SAN FABIAN,pending,,,2,REN24-2301C0128,RENDICIONES 2024.csv,CONJUNTO FOLCLORICO VOCES CORDILLERANAS SAN FABIAN,0
2301C0129,,,,BALLET FOLKLORICO INFANTIL COIHUECO,pending,,,2,REN24-2301C0129,RENDICIONES 2024.csv,BALLET FOLKLORICO INFANTIL COIHUECO,0
2301C0131,,,,JUNTA DE VECINOS RURAL N 6 LOS REMATES,pending,,,2,REN24-2301C0131,RENDICIONES 2024.csv,JUNTA DE VECINOS RURAL N 6 LOS REMATES,0
2301C0138,,,,CLUB DE HUASOS CHILENOS SANTA RITA,pending,,,2,REN24-2301C0138,RENDICIONES 2024.csv,CLUB DE HUASOS CHILENOS SANTA RITA,0
2301C0140,,,,"CLUB SOCIAL, CULTURAL Y DEPORTIVO DEL RODEO CHILENO ARTURO PRAT DE NINHUE.",pending,,,1,RENX-2301C0140,RENDICIONES FNDR Y ADNC.csv,"CLUB SOCIAL, CULTURAL Y DEPORTIVO DEL RODEO CHILENO ARTURO PRAT DE NINHUE.",0
2301C0141,,,,JJVV N4 LA VICTORIA,pending,,,1,REN24-2301C0141,RENDICIONES 2024.csv,JJVV N4 LA VICTORIA,0
2301C0142,,,,CENTRO DE PADRES Y APODERADOS TALHUAN.,pending,,,1,RENX-2301C0142,RENDICIONES FNDR Y ADNC.csv,CENTRO DE PADRES Y APODERADOS TALHUAN.,0
2301C0143,,,,CENTRO DE PADRES Y APODERADOS ESCUELA F-172,pending,,,1,REN24-2301C0143,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS ESCUELA F-172,0
2301C015,,,,CENTRO CULTURAL AYEKAM DE ALICO,pending,,,1,REN24-2301C015,RENDICIONES 2024.csv,CENTRO CULTURAL AYEKAM DE ALICO,0
2301C0151,,,,CENTRO DE PADRES Y APODERADOS ESCUELA D-99 DIEGO PORTALEZ PALAZUELOS,pending,,,1,REN24-2301C0151,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS ESCUELA D-99 DIEGO PORTALEZ PALAZUELOS,0
2301C0154,,,,"AGRUPACION SOCIAL, CULTURAQL, EDUCATIVA Y DEPORTIVA ""FUERZA JOVEN",pending,,,1,REN24-2301C0154,RENDICIONES 2024.csv,"AGRUPACION SOCIAL, CULTURAQL, EDUCATIVA Y DEPORTIVA ""FUERZA JOVEN",0
2301C0155,,,,AGRUPACION FOLCLORICA ANDALICAN,pending,,,1,REN24-2301C0155,RENDICIONES 2024.csv,AGRUPACION FOLCLORICA ANDALICAN,0
2301C0157,,,,COMITE DE APICULTORES DE COELEMU,pending,,,1,REN24-2301C0157,RENDICIONES 2024.csv,COMITE DE APICULTORES DE COELEMU,0
2301C0162,,,,ASOCIACION INDIGENA MAPUCHE MAPU TRAFUN,pending,,,1,REN24-2301C0162,RENDICIONES 2024.csv,ASOCIACION INDIGENA MAPUCHE MAPU TRAFUN,0
2301C0163,,,,AGRUPACION CULTURAL CON MANOS DE MUJER,pending,,,2,REN24-2301C0163,RENDICIONES 2024.csv,AGRUPACION CULTURAL CON MANOS DE MUJER,0
2301C0164,,,,AGRUPACION FOLCLORICA BROTES DE ÑUBLE,pending,,,2,REN24-2301C0164,RENDICIONES 2024.csv,AGRUPACION FOLCLORICA BROTES DE ÑUBLE,0
2301C0165,,,,CLUB DE HUASO LAS CAMELIAS EL RINCON,pending,,,1,REN24-2301C0165,RENDICIONES 2024.csv,CLUB DE HUASO LAS CAMELIAS EL RINCON,0
2301C0167,,,,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA GENERAL DOMINGO URRUTIA,pending,,,1,REN24-2301C0167,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA GENERAL DOMINGO URRUTIA,0
2301C0170,,,,"JJVV N3 SAN MIGUEL, COMUNA DE SAN IGNACIO",pending,,,1,REN24-2301C0170,RENDICIONES 2024.csv,"JJVV N3 SAN MIGUEL, COMUNA DE SAN IGNACIO",0
2301C0171,,,,AGRUPACION DEPORTIVA SOCIAL Y CULTURAL K-DANCE ÑUBLE,pending,,,2,REN24-2301C0171,RENDICIONES 2024.csv,AGRUPACION DEPORTIVA SOCIAL Y CULTURAL K-DANCE ÑUBLE,0
2301C0179,,,,CENTRO DE PADRES Y APODERADOS ESCUELA MONTE BLANCO,pending,,,1,REN24-2301C0179,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS ESCUELA MONTE BLANCO,0
2301C0180,,,,CENTRO CULTURAL AMIGOS DE LA ORQUESTA SAGRADO CORAZON,pending,,,2,REN24-2301C0180,RENDICIONES 2024.csv,CENTRO CULTURAL AMIGOS DE LA ORQUESTA SAGRADO CORAZON,0
2301C0182,,,,JJVV LARQUI PONIENTE 9-R,pending,,,2,REN24-2301C0182,RENDICIONES 2024.csv,JJVV LARQUI PONIENTE 9-R,0
2301C0183,,,,CONJUNTO FOLCLORICO PILLMAIKEN DE CHILLAN,pending,,,1,REN24-2301C0183,RENDICIONES 2024.csv,CONJUNTO FOLCLORICO PILLMAIKEN DE CHILLAN,0
2301C0184,,,,JJVV EL LUCERO,pending,,,1,REN24-2301C0184,RENDICIONES 2024.csv,JJVV EL LUCERO,0
2301C0185,,,,CENTRO GENERAL DE PADRES Y APODERADOS COLEGIO POLITECNICO VICTOR JARA,pending,,,2,REN24-2301C0185,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APODERADOS COLEGIO POLITECNICO VICTOR JARA,0
2301C0192,,,,CENTRO CULTURAL TIERRA Y CANTO,pending,,,2,REN24-2301C0192,RENDICIONES 2024.csv,CENTRO CULTURAL TIERRA Y CANTO,0
2301C0198,,,,ASOCIACION MULTICULTURAL QUILLON,pending,,,1,REN24-2301C0198,RENDICIONES 2024.csv,ASOCIACION MULTICULTURAL QUILLON,0
2301C0200,,,,CENTRO GENERAL DE PADRES INSTITUTO SANTA MARIA CHILLAN,pending,,,1,REN24-2301C0200,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES INSTITUTO SANTA MARIA CHILLAN,0
2301C0201,,,,CLUB CULTURAL Y DEPORTIVO ARTURO PRAT CHACON,pending,,,1,REN24-2301C0201,RENDICIONES 2024.csv,CLUB CULTURAL Y DEPORTIVO ARTURO PRAT CHACON,0
2301C0210,,,,CENTRO DE PADRES Y APODERADOS JARDIN INFANTIL EL CONEJIN,pending,,,1,REN24-2301C0210,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS JARDIN INFANTIL EL CONEJIN,0
2301CO138,,,,CLUB DE HUASOS SANTA RITA,pending,,,1,REN24-2301CO138,RENDICIONES 2024.csv,CLUB DE HUASOS SANTA RITA,0
2301CO157,,,,COMITÉ DE APICULTORES DE COELEMU,pending,,,1,REN24-2301CO157,RENDICIONES 2024.csv,COMITÉ DE APICULTORES DE COELEMU,0
2301D0002,,,,CLUB DEPORTIVO COBRELOA CHILLAN VIEJO,pending,,,1,REN24-2301D0002,RENDICIONES 2024.csv,CLUB DEPORTIVO COBRELOA CHILLAN VIEJO,0
2301D0006,,,,ESCUELA FUTBOL SOCIAL CULTURAL Y DEPORTIVA LAJUELA,pending,,,1,REN24-2301D0006,RENDICIONES 2024.csv,ESCUELA FUTBOL SOCIAL CULTURAL Y DEPORTIVA LAJUELA,0
2301D0008,,,,CLUB DEPORTIVO AURA FITNESS.,pending,,,1,REN24-2301D0008,RENDICIONES 2024.csv,CLUB DEPORTIVO AURA FITNESS.,0
2301D0009,,,,CLUB DEPORTIVO DRAGONES BLANCOS DE CHILLAN.,pending,,,1,REN24-2301D0009,RENDICIONES 2024.csv,CLUB DEPORTIVO DRAGONES BLANCOS DE CHILLAN.,0
2301D0011,,,,CLUB DEPORTIVO EL SAUCE,pending,,,2,REN24-2301D0011,RENDICIONES 2024.csv,CLUB DEPORTIVO EL SAUCE,0
2301D0012,,,,GRUPO DEPORTIVO FEMENINO LAS PALOMITAS,pending,,,1,REN24-2301D0012,RENDICIONES 2024.csv,GRUPO DEPORTIVO FEMENINO LAS PALOMITAS,0
2301D0013,,,,CLUB DEPORTIVO LA MARAVILLA,pending,,,1,REN24-2301D0013,RENDICIONES 2024.csv,CLUB DEPORTIVO LA MARAVILLA,0
2301D0014,,,,ASOCIACION DEPOPRTIVA LOCAL DE TAEKWONDO ÑUBLE REGION,pending,,,1,REN24-2301D0014,RENDICIONES 2024.csv,ASOCIACION DEPOPRTIVA LOCAL DE TAEKWONDO ÑUBLE REGION,0
2301D0015,,,,CLUB DEPORTIVO TAEKWONDO PANTERAS NEGRAS DE CHILLÁN,pending,,,1,REN24-2301D0015,RENDICIONES 2024.csv,CLUB DEPORTIVO TAEKWONDO PANTERAS NEGRAS DE CHILLÁN,0
2301D0016,,,,CLUB DEPORTIVO SAN CAMILO,pending,,,1,REN24-2301D0016,RENDICIONES 2024.csv,CLUB DEPORTIVO SAN CAMILO,0
2301D0017,,,,CLUB DEPORTIVO SAN PABLO,pending,,,2,REN24-2301D0017,RENDICIONES 2024.csv,CLUB DEPORTIVO SAN PABLO,0
2301D0018,,,,CLUB DEPORTIVO SOCIAL Y CULTURAL COMERCIO DE BULNES.,pending,,,5,REN24-2301D0018,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CULTURAL COMERCIO DE BULNES.,0
2301D0023,,,,CLUB DEPORTIVO COLO COLO SAN NICOLAS,pending,,,1,REN24-2301D0023,RENDICIONES 2024.csv,CLUB DEPORTIVO COLO COLO SAN NICOLAS,0
2301D0026,,,,LIGA ANDABA OHIGGINS CH. VIEJO,pending,,,1,REN24-2301D0026,RENDICIONES 2024.csv,LIGA ANDABA OHIGGINS CH. VIEJO,0
2301D0030,,,,CLUB CUMBRES SUR.,pending,,,4,REN24-2301D0030,RENDICIONES 2024.csv,CLUB CUMBRES SUR.,0
2301D0031,,,,CLUB DEPORTIVO AROMOS DE PICHINAL,pending,,,2,REN24-2301D0031,RENDICIONES 2024.csv,CLUB DEPORTIVO AROMOS DE PICHINAL,0
2301D0032,,,,CLUB DEPORTIVO FC REAL BRISAS,pending,,,1,REN24-2301D0032,RENDICIONES 2024.csv,CLUB DEPORTIVO FC REAL BRISAS,0
2301D0034,,,,UNION COMUNAL DE FUTBOL NINHUE,pending,,,2,REN24-2301D0034,RENDICIONES 2024.csv,UNION COMUNAL DE FUTBOL NINHUE,0
2301D0035,,,,CLUB DEPORTIVO PAREDONES,pending,,,1,REN24-2301D0035,RENDICIONES 2024.csv,CLUB DEPORTIVO PAREDONES,0
2301D0040,,,,CLUB DEPORTIVO FEMENINO LAS AGUILAS DE PINTO.,pending,,,1,REN24-2301D0040,RENDICIONES 2024.csv,CLUB DEPORTIVO FEMENINO LAS AGUILAS DE PINTO.,0
2301D0043,,,,CLUB DE RODEO EMILIO DURAN FERNANDEZ,pending,,,1,REN24-2301D0043,RENDICIONES 2024.csv,CLUB DE RODEO EMILIO DURAN FERNANDEZ,0
2301D0044,,,,CLUB DEPORTIVO MILAGRO,pending,,,1,REN24-2301D0044,RENDICIONES 2024.csv,CLUB DEPORTIVO MILAGRO,0
2301D0045,,,,CLUB DEPORTIVO LOS MAYOS,pending,,,2,REN24-2301D0045,RENDICIONES 2024.csv,CLUB DEPORTIVO LOS MAYOS,0
2301D0046,,,,CLUB DEPORTIVO DRAGONES BLANCOS KIDS,pending,,,1,REN24-2301D0046,RENDICIONES 2024.csv,CLUB DEPORTIVO DRAGONES BLANCOS KIDS,0
2301D0047,,,,ASOCIACION DE FUTBOL RURAL SANTA CLARA,pending,,,2,REN24-2301D0047,RENDICIONES 2024.csv,ASOCIACION DE FUTBOL RURAL SANTA CLARA,0
2301D0048,,,,ASOCIACION REGIONAL DE FUTBOL AMATEUR ÑUBLE.,pending,,,1,REN24-2301D0048,RENDICIONES 2024.csv,ASOCIACION REGIONAL DE FUTBOL AMATEUR ÑUBLE.,0
2301D0049,,,,CLUB DEPORTIVO ARTURO PRAT DE NINHUE,pending,,,2,REN24-2301D0049,RENDICIONES 2024.csv,CLUB DEPORTIVO ARTURO PRAT DE NINHUE,0
