source_domain,source_id,source_code,target_domain,target_id,target_code,match_type,confidence
CONVENIOS,5f0ecd6c-1fe0-4be8-a322-31931a386fe4,40052126,IDIS,a97fb929-e8ef-4a82-a4b6-fd2a5c3d36db,40052126-2023,NORMALIZED,0.9
CONVENIOS,5f0ecd6c-1fe0-4be8-a322-31931a386fe4,40052126,IDIS,43212f93-c34e-4860-9af1-c50df2afdcb7,40052126-2025,NORMALIZED,0.9
CONVENIOS,5f0ecd6c-1fe0-4be8-a322-31931a386fe4,40052126,IDIS_BIP,a97fb929-e8ef-4a82-a4b6-fd2a5c3d36db,40052126,EXACT,1.0
CONVENIOS,5f0ecd6c-1fe0-4be8-a322-31931a386fe4,40052126,IDIS_BIP,43212f93-c34e-4860-9af1-c50df2afdcb7,40052126,EXACT,1.0
IDIS,a97fb929-e8ef-4a82-a4b6-fd2a5c3d36db,40052126-2023,IDIS_BIP,a97fb929-e8ef-4a82-a4b6-fd2a5c3d36db,40052126,NORMALIZED,0.9
IDIS,a97fb929-e8ef-4a82-a4b6-fd2a5c3d36db,40052126-2023,IDIS_BIP,43212f93-c34e-4860-9af1-c50df2afdcb7,40052126,NORMALIZED,0.9
IDIS,43212f93-c34e-4860-9af1-c50df2afdcb7,40052126-2025,IDIS_BIP,a97fb929-e8ef-4a82-a4b6-fd2a5c3d36db,40052126,NORMALIZED,0.9
IDIS,43212f93-c34e-4860-9af1-c50df2afdcb7,40052126-2025,IDIS_BIP,43212f93-c34e-4860-9af1-c50df2afdcb7,40052126,NORMALIZED,0.9
CONVENIOS,05faff23-d7a4-4658-83a8-e45308eae2b7,40050859,IDIS,ec3fe698-764e-4b31-b797-8e5bf4c603fa,40050859-2024,NORMALIZED,0.9
CONVENIOS,05faff23-d7a4-4658-83a8-e45308eae2b7,40050859,IDIS,f4dae87f-e002-4190-b0d8-d2429306d7e9,40050859-2025,NORMALIZED,0.9
CONVENIOS,05faff23-d7a4-4658-83a8-e45308eae2b7,40050859,IDIS_BIP,ec3fe698-764e-4b31-b797-8e5bf4c603fa,40050859,EXACT,1.0
CONVENIOS,05faff23-d7a4-4658-83a8-e45308eae2b7,40050859,IDIS_BIP,f4dae87f-e002-4190-b0d8-d2429306d7e9,40050859,EXACT,1.0
IDIS,ec3fe698-764e-4b31-b797-8e5bf4c603fa,40050859-2024,IDIS_BIP,ec3fe698-764e-4b31-b797-8e5bf4c603fa,40050859,NORMALIZED,0.9
IDIS,ec3fe698-764e-4b31-b797-8e5bf4c603fa,40050859-2024,IDIS_BIP,f4dae87f-e002-4190-b0d8-d2429306d7e9,40050859,NORMALIZED,0.9
IDIS,f4dae87f-e002-4190-b0d8-d2429306d7e9,40050859-2025,IDIS_BIP,ec3fe698-764e-4b31-b797-8e5bf4c603fa,40050859,NORMALIZED,0.9
IDIS,f4dae87f-e002-4190-b0d8-d2429306d7e9,40050859-2025,IDIS_BIP,f4dae87f-e002-4190-b0d8-d2429306d7e9,40050859,NORMALIZED,0.9
CONVENIOS,1f7047ce-3d5a-4a16-a337-5b004609eae7,40061258,IDIS,e074ec7e-fa30-4118-b18c-0300c702c26b,40061258-2024,NORMALIZED,0.9
CONVENIOS,1f7047ce-3d5a-4a16-a337-5b004609eae7,40061258,IDIS,c577de63-2b14-47fe-9777-b3a8432c5a02,40061258-2025,NORMALIZED,0.9
CONVENIOS,1f7047ce-3d5a-4a16-a337-5b004609eae7,40061258,IDIS_BIP,e074ec7e-fa30-4118-b18c-0300c702c26b,40061258,EXACT,1.0
CONVENIOS,1f7047ce-3d5a-4a16-a337-5b004609eae7,40061258,IDIS_BIP,c577de63-2b14-47fe-9777-b3a8432c5a02,40061258,EXACT,1.0
IDIS,e074ec7e-fa30-4118-b18c-0300c702c26b,40061258-2024,IDIS_BIP,e074ec7e-fa30-4118-b18c-0300c702c26b,40061258,NORMALIZED,0.9
IDIS,e074ec7e-fa30-4118-b18c-0300c702c26b,40061258-2024,IDIS_BIP,c577de63-2b14-47fe-9777-b3a8432c5a02,40061258,NORMALIZED,0.9
IDIS,c577de63-2b14-47fe-9777-b3a8432c5a02,40061258-2025,IDIS_BIP,e074ec7e-fa30-4118-b18c-0300c702c26b,40061258,NORMALIZED,0.9
IDIS,c577de63-2b14-47fe-9777-b3a8432c5a02,40061258-2025,IDIS_BIP,c577de63-2b14-47fe-9777-b3a8432c5a02,40061258,NORMALIZED,0.9
CONVENIOS,adb8e987-1cf8-4c5a-9bce-35d8a1a33bf4,40056402,IDIS,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402-2023,NORMALIZED,0.9
CONVENIOS,adb8e987-1cf8-4c5a-9bce-35d8a1a33bf4,40056402,IDIS,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402-2024,NORMALIZED,0.9
CONVENIOS,adb8e987-1cf8-4c5a-9bce-35d8a1a33bf4,40056402,IDIS,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402-2025,NORMALIZED,0.9
CONVENIOS,adb8e987-1cf8-4c5a-9bce-35d8a1a33bf4,40056402,IDIS_BIP,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402,EXACT,1.0
CONVENIOS,adb8e987-1cf8-4c5a-9bce-35d8a1a33bf4,40056402,IDIS_BIP,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402,EXACT,1.0
CONVENIOS,adb8e987-1cf8-4c5a-9bce-35d8a1a33bf4,40056402,IDIS_BIP,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402,EXACT,1.0
IDIS,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402-2023,IDIS_BIP,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402,NORMALIZED,0.9
IDIS,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402-2023,IDIS_BIP,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402,NORMALIZED,0.9
IDIS,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402-2023,IDIS_BIP,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402,NORMALIZED,0.9
IDIS,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402-2024,IDIS_BIP,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402,NORMALIZED,0.9
IDIS,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402-2024,IDIS_BIP,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402,NORMALIZED,0.9
IDIS,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402-2024,IDIS_BIP,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402,NORMALIZED,0.9
IDIS,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402-2025,IDIS_BIP,cb6f2706-c4cd-410d-ae88-559c95a54d55,40056402,NORMALIZED,0.9
IDIS,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402-2025,IDIS_BIP,91266f99-8165-432c-9b6e-0ab95a0476e7,40056402,NORMALIZED,0.9
IDIS,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402-2025,IDIS_BIP,23cd457d-ab9b-432b-8f1f-1126ee4c0255,40056402,NORMALIZED,0.9
CONVENIOS,561f7e84-58ac-4737-b14f-17b718da5ed8,40062089,IDIS,551152d6-1937-43dd-9123-948680f81866,40062089-2024,NORMALIZED,0.9
CONVENIOS,561f7e84-58ac-4737-b14f-17b718da5ed8,40062089,IDIS_BIP,551152d6-1937-43dd-9123-948680f81866,40062089,EXACT,1.0
CONVENIOS,561f7e84-58ac-4737-b14f-17b718da5ed8,40062089,IDIS_BIP,a0b683a8-f70e-4edb-8b90-83d6da4a17fe,40062089,EXACT,1.0
IDIS,551152d6-1937-43dd-9123-948680f81866,40062089-2024,IDIS_BIP,551152d6-1937-43dd-9123-948680f81866,40062089,NORMALIZED,0.9
IDIS,551152d6-1937-43dd-9123-948680f81866,40062089-2024,IDIS_BIP,a0b683a8-f70e-4edb-8b90-83d6da4a17fe,40062089,NORMALIZED,0.9
CONVENIOS,f01a1e76-315f-46f0-91c8-dfdf81f67a11,40056669,IDIS,424703d6-6b25-4540-9d2f-4fb1b179392f,40056669-2023,NORMALIZED,0.9
CONVENIOS,f01a1e76-315f-46f0-91c8-dfdf81f67a11,40056669,IDIS,76e37f7f-0ac0-4420-bb04-b22d0955bb87,40056669-2024,NORMALIZED,0.9
CONVENIOS,f01a1e76-315f-46f0-91c8-dfdf81f67a11,40056669,IDIS_BIP,424703d6-6b25-4540-9d2f-4fb1b179392f,40056669,EXACT,1.0
CONVENIOS,f01a1e76-315f-46f0-91c8-dfdf81f67a11,40056669,IDIS_BIP,76e37f7f-0ac0-4420-bb04-b22d0955bb87,40056669,EXACT,1.0
IDIS,424703d6-6b25-4540-9d2f-4fb1b179392f,40056669-2023,IDIS_BIP,424703d6-6b25-4540-9d2f-4fb1b179392f,40056669,NORMALIZED,0.9
IDIS,424703d6-6b25-4540-9d2f-4fb1b179392f,40056669-2023,IDIS_BIP,76e37f7f-0ac0-4420-bb04-b22d0955bb87,40056669,NORMALIZED,0.9
IDIS,76e37f7f-0ac0-4420-bb04-b22d0955bb87,40056669-2024,IDIS_BIP,424703d6-6b25-4540-9d2f-4fb1b179392f,40056669,NORMALIZED,0.9
IDIS,76e37f7f-0ac0-4420-bb04-b22d0955bb87,40056669-2024,IDIS_BIP,76e37f7f-0ac0-4420-bb04-b22d0955bb87,40056669,NORMALIZED,0.9
CONVENIOS,c70b2a9d-e6f9-4580-9c5e-1056287d15f7,40051352,IDIS,e8008973-e683-486e-861b-dd055aae1af7,40051352-2024,NORMALIZED,0.9
CONVENIOS,c70b2a9d-e6f9-4580-9c5e-1056287d15f7,40051352,IDIS,ca80bbd9-037f-4da6-b99e-fc7b5ad1c933,40051352-2025,NORMALIZED,0.9
CONVENIOS,c70b2a9d-e6f9-4580-9c5e-1056287d15f7,40051352,IDIS_BIP,e8008973-e683-486e-861b-dd055aae1af7,40051352,EXACT,1.0
CONVENIOS,c70b2a9d-e6f9-4580-9c5e-1056287d15f7,40051352,IDIS_BIP,ca80bbd9-037f-4da6-b99e-fc7b5ad1c933,40051352,EXACT,1.0
IDIS,e8008973-e683-486e-861b-dd055aae1af7,40051352-2024,IDIS_BIP,e8008973-e683-486e-861b-dd055aae1af7,40051352,NORMALIZED,0.9
IDIS,e8008973-e683-486e-861b-dd055aae1af7,40051352-2024,IDIS_BIP,ca80bbd9-037f-4da6-b99e-fc7b5ad1c933,40051352,NORMALIZED,0.9
IDIS,ca80bbd9-037f-4da6-b99e-fc7b5ad1c933,40051352-2025,IDIS_BIP,e8008973-e683-486e-861b-dd055aae1af7,40051352,NORMALIZED,0.9
IDIS,ca80bbd9-037f-4da6-b99e-fc7b5ad1c933,40051352-2025,IDIS_BIP,ca80bbd9-037f-4da6-b99e-fc7b5ad1c933,40051352,NORMALIZED,0.9
CONVENIOS,c88631cb-afc7-4f5b-9f6e-94a28ee01284,40065852,IDIS,800d6a9a-ae9d-4d77-a11d-d604a8e2a5c8,40065852-2024,NORMALIZED,0.9
CONVENIOS,c88631cb-afc7-4f5b-9f6e-94a28ee01284,40065852,IDIS_BIP,800d6a9a-ae9d-4d77-a11d-d604a8e2a5c8,40065852,EXACT,1.0
IDIS,800d6a9a-ae9d-4d77-a11d-d604a8e2a5c8,40065852-2024,IDIS_BIP,800d6a9a-ae9d-4d77-a11d-d604a8e2a5c8,40065852,NORMALIZED,0.9
CONVENIOS,b6b61317-8b89-48e9-a751-3a633be12cbb,40061033,IDIS,b7b51f85-6f6d-4d19-b789-c3a9ac80cfd8,40061033-2024,NORMALIZED,0.9
CONVENIOS,b6b61317-8b89-48e9-a751-3a633be12cbb,40061033,IDIS,cd710b15-99a3-4e71-8e7b-7faa4326d6f2,40061033-2025,NORMALIZED,0.9
CONVENIOS,b6b61317-8b89-48e9-a751-3a633be12cbb,40061033,IDIS_BIP,b7b51f85-6f6d-4d19-b789-c3a9ac80cfd8,40061033,EXACT,1.0
CONVENIOS,b6b61317-8b89-48e9-a751-3a633be12cbb,40061033,IDIS_BIP,cd710b15-99a3-4e71-8e7b-7faa4326d6f2,40061033,EXACT,1.0
IDIS,b7b51f85-6f6d-4d19-b789-c3a9ac80cfd8,40061033-2024,IDIS_BIP,b7b51f85-6f6d-4d19-b789-c3a9ac80cfd8,40061033,NORMALIZED,0.9
IDIS,b7b51f85-6f6d-4d19-b789-c3a9ac80cfd8,40061033-2024,IDIS_BIP,cd710b15-99a3-4e71-8e7b-7faa4326d6f2,40061033,NORMALIZED,0.9
IDIS,cd710b15-99a3-4e71-8e7b-7faa4326d6f2,40061033-2025,IDIS_BIP,b7b51f85-6f6d-4d19-b789-c3a9ac80cfd8,40061033,NORMALIZED,0.9
IDIS,cd710b15-99a3-4e71-8e7b-7faa4326d6f2,40061033-2025,IDIS_BIP,cd710b15-99a3-4e71-8e7b-7faa4326d6f2,40061033,NORMALIZED,0.9
CONVENIOS,c9c86dcc-b377-428a-a72f-1671e6a17bda,40059494,IDIS,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494-2023,NORMALIZED,0.9
CONVENIOS,c9c86dcc-b377-428a-a72f-1671e6a17bda,40059494,IDIS,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494-2024,NORMALIZED,0.9
CONVENIOS,c9c86dcc-b377-428a-a72f-1671e6a17bda,40059494,IDIS,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494-2025,NORMALIZED,0.9
CONVENIOS,c9c86dcc-b377-428a-a72f-1671e6a17bda,40059494,IDIS_BIP,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494,EXACT,1.0
CONVENIOS,c9c86dcc-b377-428a-a72f-1671e6a17bda,40059494,IDIS_BIP,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494,EXACT,1.0
CONVENIOS,c9c86dcc-b377-428a-a72f-1671e6a17bda,40059494,IDIS_BIP,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494,EXACT,1.0
IDIS,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494-2023,IDIS_BIP,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494,NORMALIZED,0.9
IDIS,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494-2023,IDIS_BIP,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494,NORMALIZED,0.9
IDIS,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494-2023,IDIS_BIP,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494,NORMALIZED,0.9
IDIS,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494-2024,IDIS_BIP,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494,NORMALIZED,0.9
IDIS,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494-2024,IDIS_BIP,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494,NORMALIZED,0.9
IDIS,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494-2024,IDIS_BIP,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494,NORMALIZED,0.9
IDIS,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494-2025,IDIS_BIP,d1deb245-3c82-49f6-b755-7f018f4661dd,40059494,NORMALIZED,0.9
IDIS,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494-2025,IDIS_BIP,2de8784f-461f-4cd4-9599-c4bb3aa7ba8d,40059494,NORMALIZED,0.9
IDIS,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494-2025,IDIS_BIP,bc501de1-bae0-42be-849a-bc161e0ed4cd,40059494,NORMALIZED,0.9
CONVENIOS,c44e6f0b-1798-4813-8cdd-8759d4af1f04,40062747,IDIS,4b129f94-8aae-4e46-a808-6ee0e9512d35,40062747-2024,NORMALIZED,0.9
CONVENIOS,c44e6f0b-1798-4813-8cdd-8759d4af1f04,40062747,IDIS,4a9eafe1-6778-4de0-8649-5061c3ec87e6,40062747-2025,NORMALIZED,0.9
CONVENIOS,c44e6f0b-1798-4813-8cdd-8759d4af1f04,40062747,IDIS_BIP,4b129f94-8aae-4e46-a808-6ee0e9512d35,40062747,EXACT,1.0
CONVENIOS,c44e6f0b-1798-4813-8cdd-8759d4af1f04,40062747,IDIS_BIP,4a9eafe1-6778-4de0-8649-5061c3ec87e6,40062747,EXACT,1.0
IDIS,4b129f94-8aae-4e46-a808-6ee0e9512d35,40062747-2024,IDIS_BIP,4b129f94-8aae-4e46-a808-6ee0e9512d35,40062747,NORMALIZED,0.9
IDIS,4b129f94-8aae-4e46-a808-6ee0e9512d35,40062747-2024,IDIS_BIP,4a9eafe1-6778-4de0-8649-5061c3ec87e6,40062747,NORMALIZED,0.9
IDIS,4a9eafe1-6778-4de0-8649-5061c3ec87e6,40062747-2025,IDIS_BIP,4b129f94-8aae-4e46-a808-6ee0e9512d35,40062747,NORMALIZED,0.9
IDIS,4a9eafe1-6778-4de0-8649-5061c3ec87e6,40062747-2025,IDIS_BIP,4a9eafe1-6778-4de0-8649-5061c3ec87e6,40062747,NORMALIZED,0.9
CONVENIOS,96302737-1200-48a5-af10-9ee326407f56,40060473,IDIS,6d0aeb95-ce06-40b5-8dd7-bc5ed2a1e936,40060473-2024,NORMALIZED,0.9
CONVENIOS,96302737-1200-48a5-af10-9ee326407f56,40060473,IDIS_BIP,6d0aeb95-ce06-40b5-8dd7-bc5ed2a1e936,40060473,EXACT,1.0
IDIS,6d0aeb95-ce06-40b5-8dd7-bc5ed2a1e936,40060473-2024,IDIS_BIP,6d0aeb95-ce06-40b5-8dd7-bc5ed2a1e936,40060473,NORMALIZED,0.9
CONVENIOS,6fcec897-837d-4f8b-aa11-2d8aa58f1434,40060783,IDIS,3e5b0391-4420-48f7-8d95-6c2306dc2470,40060783-2024,NORMALIZED,0.9
CONVENIOS,6fcec897-837d-4f8b-aa11-2d8aa58f1434,40060783,IDIS_BIP,3e5b0391-4420-48f7-8d95-6c2306dc2470,40060783,EXACT,1.0
IDIS,3e5b0391-4420-48f7-8d95-6c2306dc2470,40060783-2024,IDIS_BIP,3e5b0391-4420-48f7-8d95-6c2306dc2470,40060783,NORMALIZED,0.9
CONVENIOS,6e832ba5-55b8-42d9-9c25-0d3ddf32a188,40060697,IDIS,2893126a-1482-4572-8929-a31a08c78da4,40060697-2024,NORMALIZED,0.9
CONVENIOS,6e832ba5-55b8-42d9-9c25-0d3ddf32a188,40060697,IDIS,27073230-7939-45d7-b2bb-29e71b768a31,40060697-2025,NORMALIZED,0.9
CONVENIOS,6e832ba5-55b8-42d9-9c25-0d3ddf32a188,40060697,IDIS_BIP,2893126a-1482-4572-8929-a31a08c78da4,40060697,EXACT,1.0
CONVENIOS,6e832ba5-55b8-42d9-9c25-0d3ddf32a188,40060697,IDIS_BIP,27073230-7939-45d7-b2bb-29e71b768a31,40060697,EXACT,1.0
IDIS,2893126a-1482-4572-8929-a31a08c78da4,40060697-2024,IDIS_BIP,2893126a-1482-4572-8929-a31a08c78da4,40060697,NORMALIZED,0.9
IDIS,2893126a-1482-4572-8929-a31a08c78da4,40060697-2024,IDIS_BIP,27073230-7939-45d7-b2bb-29e71b768a31,40060697,NORMALIZED,0.9
IDIS,27073230-7939-45d7-b2bb-29e71b768a31,40060697-2025,IDIS_BIP,2893126a-1482-4572-8929-a31a08c78da4,40060697,NORMALIZED,0.9
IDIS,27073230-7939-45d7-b2bb-29e71b768a31,40060697-2025,IDIS_BIP,27073230-7939-45d7-b2bb-29e71b768a31,40060697,NORMALIZED,0.9
CONVENIOS,d8542e05-d3ff-4d36-84c8-cef4a932a5af,40062261,IDIS,b9b37209-f280-45a1-9b79-8604ee30f4f7,40062261-2024,NORMALIZED,0.9
CONVENIOS,d8542e05-d3ff-4d36-84c8-cef4a932a5af,40062261,IDIS_BIP,b9b37209-f280-45a1-9b79-8604ee30f4f7,40062261,EXACT,1.0
IDIS,b9b37209-f280-45a1-9b79-8604ee30f4f7,40062261-2024,IDIS_BIP,b9b37209-f280-45a1-9b79-8604ee30f4f7,40062261,NORMALIZED,0.9
CONVENIOS,482c0fe3-bf7e-4015-a736-694ff11b29f5,40061362,IDIS,9d597a9e-7957-419c-8633-c22ed3a1c314,40061362-2024,NORMALIZED,0.9
CONVENIOS,482c0fe3-bf7e-4015-a736-694ff11b29f5,40061362,IDIS,5a524acf-aedd-450e-b37b-37778817469e,40061362-2025,NORMALIZED,0.9
CONVENIOS,482c0fe3-bf7e-4015-a736-694ff11b29f5,40061362,IDIS_BIP,9d597a9e-7957-419c-8633-c22ed3a1c314,40061362,EXACT,1.0
CONVENIOS,482c0fe3-bf7e-4015-a736-694ff11b29f5,40061362,IDIS_BIP,5a524acf-aedd-450e-b37b-37778817469e,40061362,EXACT,1.0
IDIS,9d597a9e-7957-419c-8633-c22ed3a1c314,40061362-2024,IDIS_BIP,9d597a9e-7957-419c-8633-c22ed3a1c314,40061362,NORMALIZED,0.9
IDIS,9d597a9e-7957-419c-8633-c22ed3a1c314,40061362-2024,IDIS_BIP,5a524acf-aedd-450e-b37b-37778817469e,40061362,NORMALIZED,0.9
IDIS,5a524acf-aedd-450e-b37b-37778817469e,40061362-2025,IDIS_BIP,9d597a9e-7957-419c-8633-c22ed3a1c314,40061362,NORMALIZED,0.9
IDIS,5a524acf-aedd-450e-b37b-37778817469e,40061362-2025,IDIS_BIP,5a524acf-aedd-450e-b37b-37778817469e,40061362,NORMALIZED,0.9
CONVENIOS,4528c8a1-d57a-4a20-a832-7eed8a75a830,40062268,IDIS,3d69aa61-e626-43e3-b652-d58d3e01e868,40062268-2024,NORMALIZED,0.9
CONVENIOS,4528c8a1-d57a-4a20-a832-7eed8a75a830,40062268,IDIS,507c0f55-2621-4f67-8baf-cdea971a7608,40062268-2020,NORMALIZED,0.9
CONVENIOS,4528c8a1-d57a-4a20-a832-7eed8a75a830,40062268,IDIS_BIP,3d69aa61-e626-43e3-b652-d58d3e01e868,40062268,EXACT,1.0
CONVENIOS,4528c8a1-d57a-4a20-a832-7eed8a75a830,40062268,IDIS_BIP,507c0f55-2621-4f67-8baf-cdea971a7608,40062268,EXACT,1.0
IDIS,3d69aa61-e626-43e3-b652-d58d3e01e868,40062268-2024,IDIS_BIP,3d69aa61-e626-43e3-b652-d58d3e01e868,40062268,NORMALIZED,0.9
IDIS,3d69aa61-e626-43e3-b652-d58d3e01e868,40062268-2024,IDIS_BIP,507c0f55-2621-4f67-8baf-cdea971a7608,40062268,NORMALIZED,0.9
IDIS,507c0f55-2621-4f67-8baf-cdea971a7608,40062268-2020,IDIS_BIP,3d69aa61-e626-43e3-b652-d58d3e01e868,40062268,NORMALIZED,0.9
IDIS,507c0f55-2621-4f67-8baf-cdea971a7608,40062268-2020,IDIS_BIP,507c0f55-2621-4f67-8baf-cdea971a7608,40062268,NORMALIZED,0.9
CONVENIOS,cd3931d3-b9d0-4e83-ad67-329dfde1261f,40064009,IDIS,a1b7cd17-1828-41fe-b610-94c70b2828cf,40064009-2024,NORMALIZED,0.9
CONVENIOS,cd3931d3-b9d0-4e83-ad67-329dfde1261f,40064009,IDIS_BIP,a1b7cd17-1828-41fe-b610-94c70b2828cf,40064009,EXACT,1.0
IDIS,a1b7cd17-1828-41fe-b610-94c70b2828cf,40064009-2024,IDIS_BIP,a1b7cd17-1828-41fe-b610-94c70b2828cf,40064009,NORMALIZED,0.9
CONVENIOS,0cc00233-e012-4035-ae43-7574d35bc945,40064475,IDIS,244b4468-f546-427b-8fc2-475804821d65,40064475-2024,NORMALIZED,0.9
CONVENIOS,0cc00233-e012-4035-ae43-7574d35bc945,40064475,IDIS_BIP,244b4468-f546-427b-8fc2-475804821d65,40064475,EXACT,1.0
IDIS,244b4468-f546-427b-8fc2-475804821d65,40064475-2024,IDIS_BIP,244b4468-f546-427b-8fc2-475804821d65,40064475,NORMALIZED,0.9
CONVENIOS,f9a61f35-9faf-4beb-9825-44f09005c27b,40060781,IDIS,ee164c38-c071-4a99-b474-ab3572c486eb,40060781-2024,NORMALIZED,0.9
CONVENIOS,f9a61f35-9faf-4beb-9825-44f09005c27b,40060781,IDIS_BIP,ee164c38-c071-4a99-b474-ab3572c486eb,40060781,EXACT,1.0
IDIS,ee164c38-c071-4a99-b474-ab3572c486eb,40060781-2024,IDIS_BIP,ee164c38-c071-4a99-b474-ab3572c486eb,40060781,NORMALIZED,0.9
CONVENIOS,319b7907-64ff-4699-af1a-feba7d0db46c,40056370,IDIS,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370-2023,NORMALIZED,0.9
CONVENIOS,319b7907-64ff-4699-af1a-feba7d0db46c,40056370,IDIS,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370-2024,NORMALIZED,0.9
CONVENIOS,319b7907-64ff-4699-af1a-feba7d0db46c,40056370,IDIS,311d56d9-2359-4884-ad34-9053952f6dca,40056370-2025,NORMALIZED,0.9
CONVENIOS,319b7907-64ff-4699-af1a-feba7d0db46c,40056370,IDIS_BIP,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370,EXACT,1.0
CONVENIOS,319b7907-64ff-4699-af1a-feba7d0db46c,40056370,IDIS_BIP,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370,EXACT,1.0
CONVENIOS,319b7907-64ff-4699-af1a-feba7d0db46c,40056370,IDIS_BIP,311d56d9-2359-4884-ad34-9053952f6dca,40056370,EXACT,1.0
IDIS,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370-2023,IDIS_BIP,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370,NORMALIZED,0.9
IDIS,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370-2023,IDIS_BIP,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370,NORMALIZED,0.9
IDIS,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370-2023,IDIS_BIP,311d56d9-2359-4884-ad34-9053952f6dca,40056370,NORMALIZED,0.9
IDIS,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370-2024,IDIS_BIP,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370,NORMALIZED,0.9
IDIS,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370-2024,IDIS_BIP,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370,NORMALIZED,0.9
IDIS,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370-2024,IDIS_BIP,311d56d9-2359-4884-ad34-9053952f6dca,40056370,NORMALIZED,0.9
IDIS,311d56d9-2359-4884-ad34-9053952f6dca,40056370-2025,IDIS_BIP,004801f9-7d15-47a5-ba7c-3b1d571893b3,40056370,NORMALIZED,0.9
IDIS,311d56d9-2359-4884-ad34-9053952f6dca,40056370-2025,IDIS_BIP,90cb774a-2518-40db-a53e-bb879f50b4d8,40056370,NORMALIZED,0.9
IDIS,311d56d9-2359-4884-ad34-9053952f6dca,40056370-2025,IDIS_BIP,311d56d9-2359-4884-ad34-9053952f6dca,40056370,NORMALIZED,0.9
CONVENIOS,6bd2473d-b307-4e5e-aa10-7dd3b3bba062,40061363,IDIS,8e0a8c85-643e-439a-8010-68baeb0f2505,40061363-2024,NORMALIZED,0.9
CONVENIOS,6bd2473d-b307-4e5e-aa10-7dd3b3bba062,40061363,IDIS,8249d1f6-6a1a-4afb-9c6c-19883275aca3,40061363-2025,NORMALIZED,0.9
CONVENIOS,6bd2473d-b307-4e5e-aa10-7dd3b3bba062,40061363,IDIS_BIP,8e0a8c85-643e-439a-8010-68baeb0f2505,40061363,EXACT,1.0
CONVENIOS,6bd2473d-b307-4e5e-aa10-7dd3b3bba062,40061363,IDIS_BIP,8249d1f6-6a1a-4afb-9c6c-19883275aca3,40061363,EXACT,1.0
